Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
1375,Darshit Bhasin,Computer Science Engineering (CSE),2017,2021,darshitbhasin10@gmail.com,784719560,11-11-1998,"81/614, Ahuja Circle, Farrukhabad-127685",Khora ,87.9,87.6,Yes,Zoho Corporation,2390964,Got job in campus placement
1376,Vihaan Kade,Computer Science Engineering (CSE),2019,2023,vihaankade36@gmail.com,2812749037,01-03-1998,"H.No. 364, Karan Circle, Junagadh-238444",Gaya,79.6,83,No,,,No special remarks
1377,Taran Manda,Computer Science Engineering (CSE),2019,2023,taranmanda68@gmail.com,6852814194,03-07-1999,"H.No. 05, Goswami Street, Siwan-469343",Bidar,88.7,84.9,Yes,TCS,2342646,Got job in campus placement
1378,Hazel Thakkar,Computer Science Engineering (CSE),2016,2020,hazelthakkar77@gmail.com,6949749320,31-08-2001,"43, Khanna Street, Kulti 924422",Sri Ganganagar,91.3,95.3,No,,,No special remarks
1379,Piya Thakkar,Computer Science Engineering (CSE),2016,2020,piyathakkar31@gmail.com,1058853710,04-03-1999,"61, Iyengar Circle, Sikar 943928",Vasai-Virar,80.6,97.9,Yes,Wipro,2233872,Got job in campus placement
1380,Kabir Dhar,Computer Science Engineering (CSE),2018,2022,kabirdhar55@gmail.com,9.14521E+11,20-03-2003,"78/534, Soman Street, Firozabad-702189",Muzaffarpur,94.9,83.2,Yes,Infosys,2240177,Got job in campus placement
1381,Saira Bhagat,Computer Science Engineering (CSE),2019,2023,sairabhagat23@gmail.com,2747706874,15-06-1999,"H.No. 474, Sahni Ganj, Mysore 317668",Hazaribagh,82.7,91,Yes,TCS,2329645,Got job in campus placement
1382,Reyansh Sangha,Computer Science Engineering (CSE),2018,2022,reyanshsangha73@gmail.com,9.19378E+11,15-06-2003,"H.No. 20, Thaman Circle, Bardhaman-412112",Madanapalle,80.2,88.2,Yes,TCS,2402818,Got job in campus placement
1383,Baiju Varghese,Computer Science Engineering (CSE),2018,2022,baijuvarghese72@gmail.com,9.11014E+11,28-03-2002,"H.No. 301, Sarna Nagar, Dhule 159738",Raebareli,75.9,86.1,No,,,No special remarks
1384,Sana Kala,Computer Science Engineering (CSE),2017,2021,sanakala54@gmail.com,5758035206,01-07-2002,"13/080, Talwar Circle, Guna 254191",Alwar,93.9,90.3,Yes,Infosys,2343319,Got job in campus placement
1385,Prisha Wason,Computer Science Engineering (CSE),2017,2021,prishawason21@gmail.com,9.19673E+11,29-09-2001,"H.No. 804, Borra Chowk, Uluberia-843420",Danapur,83.2,82.2,Yes,Zoho Corporation,2312126,Got job in campus placement
1386,Shalv Zachariah,Computer Science Engineering (CSE),2017,2021,shalvzachariah5@gmail.com,233798445,03-04-2001,"53/01, Kata Marg, Karnal 880548",Yamunanagar,94.1,86.5,Yes,Zoho Corporation,2332500,Got job in campus placement
1387,Mohanlal Vaidya,Computer Science Engineering (CSE),2017,2021,mohanlalvaidya28@gmail.com,9.15474E+11,12-04-1998,"44/31, Bhatt, Anantapur 334877",Jaunpur,93.6,86.4,No,,,No special remarks
1388,Nirvi Chaudhari,Computer Science Engineering (CSE),2018,2022,nirvichaudhari73@gmail.com,9103564950,31-05-1998,"H.No. 524, Jani Marg, Tiruvottiyur 671221",Etawah,89.3,84.5,Yes,Zoho Corporation,2394939,Got job in campus placement
1389,Taran Gola,Computer Science Engineering (CSE),2019,2023,tarangola66@gmail.com,5338400618,03-02-2003,"11/487, Kaul Nagar, Kolkata 563008",Dehri,76.6,92.4,Yes,Wipro,2358248,Got job in campus placement
1390,Diya Goswami,Computer Science Engineering (CSE),2017,2021,diyagoswami54@gmail.com,9.16723E+11,28-11-1997,"32/366, Apte, Orai 350303",Hindupur,81.8,82,No,,,No special remarks
1391,Manikya Ravel,Computer Science Engineering (CSE),2019,2023,manikyaravel54@gmail.com,9.11492E+11,06-05-1998,"558, Suresh Circle, Ratlam 967427",Ambattur,91.8,86.4,No,,,No special remarks
1392,Drishya Varghese,Computer Science Engineering (CSE),2018,2022,drishyavarghese81@gmail.com,9.1055E+11,09-02-1998,"H.No. 85, Sani Road, Pondicherry 510729",Giridih,95,94.4,Yes,Wipro,2239531,Got job in campus placement
1393,Kavya Mallick,Computer Science Engineering (CSE),2018,2022,kavyamallick32@gmail.com,8217974038,16-09-1999,"71/240, Bhatnagar Circle, Ongole-344108",Ambarnath,91,81,No,,,No special remarks
1394,Inaaya  Mangal,Computer Science Engineering (CSE),2018,2022,inaayamangal37@gmail.com,2791789939,17-04-2000,"66/91, Lanka Chowk, Eluru-557895",Ulhasnagar,84.7,84.3,Yes,Zoho Corporation,2258746,Got job in campus placement
1395,Prisha Roy,Computer Science Engineering (CSE),2019,2023,prisharoy62@gmail.com,9.10335E+11,12-10-2001,"H.No. 46, Varghese Zila, Berhampore-081816",Morbi,75.4,91.9,No,,,No special remarks
1396,Azad Mangal,Computer Science Engineering (CSE),2017,2021,azadmangal90@gmail.com,8963327324,15-11-1999,"97, Krishnan Chowk, Kurnool 618334",Thanjavur,89.7,100,No,,,No special remarks
1397,Neelofar Magar,Computer Science Engineering (CSE),2016,2020,neelofarmagar3@gmail.com,3779338067,12-09-1997,"98/66, Vala Circle, Amritsar-288135",Anantapur,94.7,97.9,Yes,Wipro,2232178,Got job in campus placement
1398,Diya Krish,Computer Science Engineering (CSE),2018,2022,diyakrish50@gmail.com,2698968959,05-12-2000,"47/750, Banerjee Zila, Anantapur 833449",Ambarnath,78.8,85.1,No,,,No special remarks
1399,Armaan Thakur,Computer Science Engineering (CSE),2016,2020,armaanthakur2@gmail.com,9.19193E+11,19-11-1999,"95/752, Lall Circle, Junagadh 807652",Junagadh,91.7,82,No,,,No special remarks
1400,Faiyaz Vala,Computer Science Engineering (CSE),2018,2022,faiyazvala27@gmail.com,6540800025,23-04-2000,"83/392, Ram Street, Etawah-969387",Jamalpur,78.4,91.4,Yes,Zoho Corporation,2313165,Got job in campus placement
1401,Mishti Barad,Computer Science Engineering (CSE),2016,2020,mishtibarad89@gmail.com,8695594595,25-05-2000,"99, Batra, Bardhaman-017729",Ambarnath,90.3,83.9,No,,,No special remarks
1402,Kashvi Kara,Computer Science Engineering (CSE),2019,2023,kashvikara38@gmail.com,7467013359,08-03-2002,"79/89, Krish Zila, Raiganj-536524",Alappuzha,80.1,97,No,,,No special remarks
1403,Nitya Sarraf,Computer Science Engineering (CSE),2018,2022,nityasarraf65@gmail.com,9.10466E+11,24-05-2003,"63/09, Wable Circle, Kumbakonam-016520",Arrah,91.4,89,No,,,No special remarks
1404,Heer Agarwal,Computer Science Engineering (CSE),2019,2023,heeragarwal94@gmail.com,8195953968,27-10-2002,"900, Datta Nagar, Nizamabad 941195",Dibrugarh,75.4,86.7,Yes,Wipro,2274976,Got job in campus placement
1405,Elakshi Rau,Computer Science Engineering (CSE),2016,2020,elakshirau95@gmail.com,4038914331,28-07-2001,"H.No. 79, Chacko Circle, Dharmavaram 866212",Suryapet,80.5,100,Yes,Zoho Corporation,2268751,Got job in campus placement
1406,Azad Sridhar,Computer Science Engineering (CSE),2016,2020,azadsridhar59@gmail.com,8741201881,25-01-2001,"05/75, Butala, Siwan 403424",Tadepalligudem,92,99.8,Yes,Infosys,2295319,Got job in campus placement
1407,Kashvi Rao,Computer Science Engineering (CSE),2018,2022,kashvirao73@gmail.com,9207026627,27-01-2000,"917, Sankar, Ichalkaranji-790495",Jabalpur,87.3,86.9,Yes,TCS,2237556,Got job in campus placement
1408,Neelofar Sangha,Computer Science Engineering (CSE),2019,2023,neelofarsangha92@gmail.com,9811721397,21-06-1999,"H.No. 091, Deshmukh Circle, Mango-367959",Nangloi Jat,88.5,95.8,Yes,Wipro,2302154,Got job in campus placement
1409,Tushar Sani,Computer Science Engineering (CSE),2018,2022,tusharsani62@gmail.com,9.11597E+11,13-08-2001,"03/726, Bhavsar Ganj, Tezpur 927950",Mau,83,87.2,Yes,Infosys,2391222,Got job in campus placement
1410,Hrishita Tailor,Computer Science Engineering (CSE),2018,2022,hrishitatailor68@gmail.com,9.15224E+11,15-01-2003,"H.No. 67, Bansal, Narasaraopet-421281",Parbhani,76.9,81,No,,,No special remarks
1411,Gokul Tiwari,Computer Science Engineering (CSE),2016,2020,gokultiwari5@gmail.com,219178246,10-11-2002,"59, Chadha Street, Agra 515900",Gwalior,89.9,96.3,No,,,No special remarks
1412,Madhav Ray,Computer Science Engineering (CSE),2019,2023,madhavray61@gmail.com,9.14375E+11,16-01-1999,"002, Reddy Street, Nadiad 366510",Raichur,94.2,85.6,Yes,Zoho Corporation,2352852,Got job in campus placement
1413,Madhup Konda,Computer Science Engineering (CSE),2018,2022,madhupkonda90@gmail.com,5124356997,05-02-2001,"H.No. 28, Varty, Vadodara 139993",Tinsukia,78.3,95.9,No,,,No special remarks
1414,Azad Kata,Computer Science Engineering (CSE),2019,2023,azadkata91@gmail.com,8388935641,21-12-1997,"42/927, Bhatt Marg, Thanjavur-827429",Khora ,91.5,97.8,Yes,Wipro,2215378,Got job in campus placement
1415,Gokul Krishna,Computer Science Engineering (CSE),2019,2023,gokulkrishna55@gmail.com,6918952841,12-11-2002,"21/877, Korpal Circle, Chandigarh-566854",Buxar,79.1,89,No,,,No special remarks
1416,Emir Batra,Computer Science Engineering (CSE),2016,2020,emirbatra86@gmail.com,8434319356,13-10-1998,"74/114, Varkey Road, Kurnool 286758",Ludhiana,78.1,88.9,No,,,No special remarks
1417,Rhea Badal,Computer Science Engineering (CSE),2017,2021,rheabadal33@gmail.com,9.13843E+11,10-12-1997,"H.No. 02, Bora Ganj, Suryapet-122756",Aligarh,92.8,87.2,No,,,No special remarks
1418,Anahi Raj,Computer Science Engineering (CSE),2018,2022,anahiraj46@gmail.com,9.19379E+11,23-07-1999,"03/55, Sankaran Road, Kolhapur-499298",Gaya,87.8,80.3,No,,,No special remarks
1419,Saksham Walia,Computer Science Engineering (CSE),2016,2020,sakshamwalia70@gmail.com,9.11589E+11,10-03-2002,"H.No. 51, Arya Ganj, Howrah-695917",Sagar,80,97,Yes,Infosys,2249885,Got job in campus placement
1420,Mamooty Walla,Computer Science Engineering (CSE),2017,2021,mamootywalla8@gmail.com,9384417767,06-08-2001,"79/24, Shroff Chowk, Ajmer-878332",Jamalpur,80.4,87.9,No,,,No special remarks
1421,Heer Loyal,Computer Science Engineering (CSE),2016,2020,heerloyal48@gmail.com,9.17238E+11,30-04-2002,"72, Mangal Marg, South Dumdum-044182",Sri Ganganagar,76,83.2,Yes,TCS,2272265,Got job in campus placement
1422,Sana Savant,Computer Science Engineering (CSE),2017,2021,sanasavant49@gmail.com,2836789220,08-01-2003,"72, Sharaf Marg, Hazaribagh-333723",Gandhidham,79.7,93.8,Yes,TCS,2289205,Got job in campus placement
1423,Ryan Seshadri,Computer Science Engineering (CSE),2017,2021,ryanseshadri92@gmail.com,1791668633,27-11-2001,"15, Sabharwal Road, Kulti-264679",Vellore,78,84.7,Yes,Zoho Corporation,2319436,Got job in campus placement
1424,Armaan Dar,Computer Science Engineering (CSE),2019,2023,armaandar97@gmail.com,2387435316,16-02-2003,"H.No. 43, Kala Marg, Ongole-430981",Kirari Suleman Nagar,75.8,90.5,No,,,No special remarks
1425,Tanya Dua,Computer Science Engineering (CSE),2017,2021,tanyadua68@gmail.com,4274790159,10-02-2000,"45/69, Sane Ganj, Jhansi 805204",Siliguri,90,81.3,No,,,No special remarks
1426,Madhup Kumer,Computer Science Engineering (CSE),2019,2023,madhupkumer19@gmail.com,5766081118,02-08-1999,"17, Devi Path, Ratlam 959072",Guna,85.8,96.2,No,,,No special remarks
1427,Navya Vyas,Computer Science Engineering (CSE),2017,2021,navyavyas23@gmail.com,9.14427E+11,27-05-2000,"H.No. 37, Maharaj Circle, Ichalkaranji 415237",Gangtok,84.8,98.2,No,,,No special remarks
1428,Shayak Kota,Computer Science Engineering (CSE),2017,2021,shayakkota86@gmail.com,9.19646E+11,27-07-1998,"48, Bhakta Circle, Bareilly 178020",Bilaspur,77.1,95,No,,,No special remarks
1429,Ranbir Chad,Computer Science Engineering (CSE),2018,2022,ranbirchad75@gmail.com,5114557455,06-11-2001,"05, Kaul Nagar, Bathinda 658064",Yamunanagar,81.2,93.6,Yes,Infosys,2231214,Got job in campus placement
1430,Ayesha Aurora,Computer Science Engineering (CSE),2019,2023,ayeshaaurora79@gmail.com,9041431404,19-02-2001,"H.No. 96, Dasgupta Marg, Mathura 604685",Tiruppur,90.7,89.6,No,,,No special remarks
1431,Zeeshan Lad,Computer Science Engineering (CSE),2016,2020,zeeshanlad11@gmail.com,3355102567,04-04-1999,"00/18, Sinha Zila, Bhatpara-730284",Nangloi Jat,84.1,95.4,Yes,Infosys,2277817,Got job in campus placement
1432,Lagan Warrior,Computer Science Engineering (CSE),2017,2021,laganwarrior77@gmail.com,3469446985,12-10-2002,"80, Banerjee Nagar, Bidhannagar-704489",Ambala,79.4,85.5,Yes,Wipro,2398167,Got job in campus placement
1433,Miraya Vohra,Computer Science Engineering (CSE),2019,2023,mirayavohra33@gmail.com,5320615213,30-05-2003,"41, Sood Road, Suryapet 124822",Nagpur,91.1,91.8,No,,,No special remarks
1434,Adah Mane,Computer Science Engineering (CSE),2018,2022,adahmane59@gmail.com,1338535793,04-11-2000,"H.No. 344, Gill Zila, Kurnool 650129",Solapur,94.6,98.4,No,,,No special remarks
1435,Hrishita Kar,Computer Science Engineering (CSE),2017,2021,hrishitakar23@gmail.com,9805824547,21-08-1999,"69, Dubey Path, Rampur 401933",Faridabad,91.5,86.3,No,,,No special remarks
1436,Nirvi Tiwari,Computer Science Engineering (CSE),2016,2020,nirvitiwari48@gmail.com,9.11968E+11,11-02-2001,"155, Chowdhury Circle, Bikaner-391391",Chittoor,86,96.7,No,,,No special remarks
1437,Romil Din,Computer Science Engineering (CSE),2017,2021,romildin68@gmail.com,9.19073E+11,02-08-2001,"04, Lal Path, Kadapa 628887",Motihari,89.4,86.4,Yes,Zoho Corporation,2370402,Got job in campus placement
1438,Manikya Kurian,Computer Science Engineering (CSE),2019,2023,manikyakurian29@gmail.com,2674325353,05-03-2001,"03, Bose Road, Gwalior 039128",Panvel,82.6,88.1,No,,,No special remarks
1439,Nitara Rastogi,Computer Science Engineering (CSE),2017,2021,nitararastogi31@gmail.com,4797926183,21-09-2002,"74/454, Balasubramanian Street, Orai 808359",Haridwar,92.6,87.4,Yes,TCS,2372070,Got job in campus placement
1440,Anay Batta,Computer Science Engineering (CSE),2017,2021,anaybatta35@gmail.com,705669711,21-03-2000,"701, Bajaj Marg, Howrah 127350",Rampur,92.9,99.9,Yes,Zoho Corporation,2368601,Got job in campus placement
1441,Rania Bhavsar,Computer Science Engineering (CSE),2017,2021,raniabhavsar54@gmail.com,8714859513,04-01-2002,"449, Ghosh Ganj, Machilipatnam 743011",Raipur,79.2,89.5,No,,,No special remarks
1442,Dharmajan Basu,Computer Science Engineering (CSE),2018,2022,dharmajanbasu19@gmail.com,4943033085,09-01-2001,"H.No. 556, Gole Nagar, Jalandhar 412645",Kishanganj,75.7,84.3,No,,,No special remarks
1443,Alia Raju,Computer Science Engineering (CSE),2018,2022,aliaraju5@gmail.com,1682439909,16-09-2001,"21/639, Shetty Street, Gwalior-387001",Parbhani,94.1,81.3,No,,,No special remarks
1444,Akarsh Dutta,Computer Science Engineering (CSE),2019,2023,akarshdutta89@gmail.com,1031775686,06-10-2000,"120, Soni Chowk, Bhopal-336978",Dibrugarh,87.5,95.9,No,,,No special remarks
1445,Mohanlal Dave,Computer Science Engineering (CSE),2016,2020,mohanlaldave89@gmail.com,9.18386E+11,16-10-2000,"34/36, Jain, Adoni-808288",Tadipatri,76.1,93.7,No,,,No special remarks
1446,Misha Lall,Computer Science Engineering (CSE),2018,2022,mishalall56@gmail.com,9.17454E+11,03-04-2001,"H.No. 326, Bajaj Road, Pimpri-Chinchwad-088896",Sonipat,79.4,99.5,Yes,Infosys,2336640,Got job in campus placement
1447,Divit Mammen,Computer Science Engineering (CSE),2016,2020,divitmammen71@gmail.com,9.11558E+11,14-05-1998,"33/532, Raj, Thanjavur 541271",Tiruchirappalli,83.9,80.6,No,,,No special remarks
1448,Dharmajan Wadhwa,Computer Science Engineering (CSE),2018,2022,dharmajanwadhwa58@gmail.com,7314594525,30-03-1998,"25/211, Verma Nagar, Durg 613046",Jamnagar,83.4,89.2,Yes,Wipro,2340431,Got job in campus placement
1449,Samaira Ramakrishnan,Computer Science Engineering (CSE),2017,2021,samairaramakrishnan39@gmail.com,275497287,21-12-2002,"37/16, Viswanathan Road, Sultan Pur Majra 178175",Thane,80,84.7,No,,,No special remarks
1450,Tanya Bath,Computer Science Engineering (CSE),2017,2021,tanyabath25@gmail.com,9.1052E+11,08-12-1997,"53/30, Mallick, Nagercoil-287953",Dhanbad,88.1,85.8,Yes,TCS,2300642,Got job in campus placement
1451,Advik Sen,Computer Science Engineering (CSE),2018,2022,adviksen29@gmail.com,9.11412E+11,12-07-2002,"078, Ghose Circle, Satna 175625",Solapur,77.9,93.6,No,,,No special remarks
1452,Kiaan Deo,Computer Science Engineering (CSE),2017,2021,kiaandeo88@gmail.com,9.1147E+11,30-11-1998,"37/886, Srivastava Marg, Noida 859093",Noida,93.7,92,No,,,No special remarks
1453,Divyansh Sama,Computer Science Engineering (CSE),2019,2023,divyanshsama31@gmail.com,9.13946E+11,05-12-2002,"H.No. 886, Kamdar Zila, Katni 598971",Bidhannagar,89.2,82.6,Yes,TCS,2384092,Got job in campus placement
1454,Prisha Kade,Computer Science Engineering (CSE),2017,2021,prishakade60@gmail.com,657915922,03-06-2001,"H.No. 023, Deshmukh Zila, Madanapalle-206255",Morbi,85.1,86,Yes,Wipro,2241681,Got job in campus placement
1455,Advika Chatterjee,Computer Science Engineering (CSE),2017,2021,advikachatterjee15@gmail.com,9.14779E+11,06-11-1998,"72/28, Mangat Street, Guntakal 874974",Kollam,79.1,90.7,No,,,No special remarks
1456,Vedika Jain,Computer Science Engineering (CSE),2018,2022,vedikajain82@gmail.com,8562546463,10-11-2001,"23/048, Karnik Ganj, Rajkot 224129",Shahjahanpur,89.5,81.4,No,,,No special remarks
1457,Romil Suresh,Computer Science Engineering (CSE),2019,2023,romilsuresh75@gmail.com,539742965,06-11-2002,"H.No. 845, Khurana Nagar, Kolhapur 355796",Solapur,77.6,89.3,Yes,Zoho Corporation,2276595,Got job in campus placement
1458,Shray Bose,Computer Science Engineering (CSE),2018,2022,shraybose32@gmail.com,8883204513,22-01-2002,"78/350, Konda Ganj, Tiruppur 560933",Shahjahanpur,80,85.7,No,,,No special remarks
1459,Neysa Suri,Computer Science Engineering (CSE),2019,2023,neysasuri5@gmail.com,9992462300,22-07-1998,"189, Balay Chowk, Aligarh 600488",Bhusawal,87.6,80.1,No,,,No special remarks
1460,Kashvi Tak,Computer Science Engineering (CSE),2016,2020,kashvitak52@gmail.com,9.17019E+11,21-07-2001,"351, Barad Street, Hyderabad-363112",Nadiad,92.9,99.3,No,,,No special remarks
1461,Yakshit Dutt,Computer Science Engineering (CSE),2017,2021,yakshitdutt50@gmail.com,9.1881E+11,09-10-1998,"83/239, Issac Zila, Jamalpur 048338",Rajkot,79.3,80.4,Yes,Wipro,2352837,Got job in campus placement
1462,Oorja Mahal,Computer Science Engineering (CSE),2018,2022,oorjamahal50@gmail.com,6516029414,02-12-2002,"H.No. 66, Bahri Nagar, Hubli–Dharwad 240152",Mangalore,87.2,89.2,Yes,Zoho Corporation,2393165,Got job in campus placement
1463,Nakul Kaur,Computer Science Engineering (CSE),2017,2021,nakulkaur70@gmail.com,6144017820,23-03-2002,"99/892, Barad Street, Bangalore-684453",Chapra,85.3,81.4,Yes,Wipro,2400829,Got job in campus placement
1464,Nakul Sem,Computer Science Engineering (CSE),2016,2020,nakulsem16@gmail.com,1376615252,29-04-2002,"62/06, Gole, Ratlam-395600",Raichur,94.9,95.4,No,,,No special remarks
1465,Stuvan Dasgupta,Computer Science Engineering (CSE),2019,2023,stuvandasgupta77@gmail.com,5579922371,08-11-1997,"45/50, Banerjee Marg, Kollam 599968",Naihati,88.7,98.9,Yes,Infosys,2257282,Got job in campus placement
1466,Hiran Manda,Computer Science Engineering (CSE),2016,2020,hiranmanda62@gmail.com,7835697911,13-08-2003,"H.No. 96, Dayal Street, Phusro 723828",Bettiah,94,95.3,No,,,No special remarks
1467,Fateh Kurian,Computer Science Engineering (CSE),2019,2023,fatehkurian71@gmail.com,891019737,14-10-2000,"H.No. 476, Tara Street, Madurai 363623",Tezpur,90.8,90.7,Yes,Infosys,2301512,Got job in campus placement
1468,Rhea Bhatti,Computer Science Engineering (CSE),2017,2021,rheabhatti84@gmail.com,8456732129,15-06-2001,"38/524, Thaker Zila, Meerut 362218",Mangalore,88.4,96.5,No,,,No special remarks
1469,Jayan Chokshi,Computer Science Engineering (CSE),2019,2023,jayanchokshi54@gmail.com,3221659603,18-05-1999,"79/801, Garde Marg, Surat 890825",Gurgaon,91.9,85.5,No,,,No special remarks
1470,Stuvan Sachdeva,Computer Science Engineering (CSE),2019,2023,stuvansachdeva38@gmail.com,9.14741E+11,26-03-1999,"99, Mand Ganj, Rohtak-827336",Katihar,85.6,86.6,Yes,Zoho Corporation,2224584,Got job in campus placement
1471,Rhea Som,Computer Science Engineering (CSE),2018,2022,rheasom4@gmail.com,9.12414E+11,01-07-1999,"09/903, Rattan Marg, Panihati-772861",Barasat,79.7,99.7,Yes,TCS,2245315,Got job in campus placement
1472,Ishaan Raju,Computer Science Engineering (CSE),2019,2023,ishaanraju47@gmail.com,702461511,03-07-2003,"H.No. 58, Vaidya Circle, Kollam-422040",Bellary,86.7,93.7,No,,,No special remarks
1473,Uthkarsh Kumar,Computer Science Engineering (CSE),2016,2020,uthkarshkumar60@gmail.com,7765776748,13-08-2002,"19, Datta Path, Khandwa 721209",Nagercoil,78,98.3,No,,,No special remarks
1474,Heer Chakraborty,Computer Science Engineering (CSE),2017,2021,heerchakraborty96@gmail.com,9.17531E+11,17-09-1997,"H.No. 501, Dass Circle, Meerut-948750",Ahmedabad,80.1,88.4,Yes,TCS,2391837,Got job in campus placement
